%time,field.layout.data_offset,field.data0,field.data1
1547109385636823201,0,99.1582183838,-27.3368415833
1547109385644027650,0,99.0794219971,-27.5368423462
1547109385649652973,0,99.0390930176,-27.7000007629
1547109385656058770,0,99.0794219971,-27.7000007629
1547109385662732331,0,98.9602508545,-28.007894516
1547109385669280974,0,99.0794219971,-28.007894516
1547109385676824328,0,99.0390930176,-27.9868412018
1547109385683476995,0,98.9199676514,-27.9868412018
1547109385689910044,0,99.0794219971,-28.4500007629
1547109385696256209,0,99.1197509766,-28.6868419647
1547109385702618225,0,99.1197509766,-28.7842102051
1547109385710418011,0,99.2389831543,-28.7842102051
1547109385716458816,0,98.9602508545,-28.8315792084
1547109385722990516,0,99.0390930176,-29.1947364807
1547109385730118370,0,99.0794219971,-29.1947364807
1547109385736055874,0,99.0390930176,-29.4710521698
1547109385743270101,0,99.0794219971,-29.4710521698
1547109385749418758,0,99.0794219971,-29.8500003815
1547109385755933926,0,98.9602508545,-29.5499992371
1547109385763077593,0,99.1985931396,-29.5499992371
1547109385769727741,0,99.0794219971,-29.7973690033
1547109385776275413,0,99.0794219971,-29.8947372437
1547109385782772735,0,99.0390930176,-29.8947372437
1547109385789453096,0,99.0794219971,-30.3105258942
1547109385796400751,0,99.0794219971,-30.3105258942
1547109385803395649,0,99.0390930176,-30.3526325226
1547109385809426203,0,99.1197509766,-30.257894516
1547109385816251826,0,98.9602508545,-30.257894516
1547109385823484623,0,98.9602508545,-30.7447376251
1547109385829456730,0,99.1582183838,-30.5921058655
1547109385836183416,0,99.0794219971,-30.5921058655
1547109385842880899,0,99.0390930176,-30.6157894135
1547109385849739198,0,99.1197509766,-30.6157894135
1547109385856257595,0,99.0794219971,-30.9421043396
1547109385863088013,0,99.0794219971,-31.0526313782
1547109385869387657,0,99.1197509766,-31.0526313782
1547109385876173785,0,99.0390930176,-31.0894737244
1547109385883358366,0,99.1197509766,-31.0894737244
1547109385890033782,0,99.0390930176,-31.015789032
1547109385896033531,0,99.1197509766,-31.2368412018
1547109385902962166,0,99.0794219971,-31.5947360992
1547109385909590501,0,99.0794219971,-31.5947360992
1547109385916547550,0,98.9602508545,-31.3315792084
